ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,thank you sir for your precious reviews
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,Satisfied
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,thank you sir for your precious reviews
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,Satisfied
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,thank you sir for your precious reviews
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,fast delivery not found handfree in the box but product is good
Product 348,Huawei,Huawei Y6 Prime 2019 - 2gb ram 32 gb rom - 3020mAh Battery,https://www.daraz.pk/products/huawei-y6-prime-2019-2gb-ram-32-gb-rom-3020mah-battery-i106970824-s1255306009.html?search=1,5,thank for your review in y6 prime handsfree is not available you can confirm from company officials through email
Product 349,Nokia,N 105 Dual sim - 177” - 2019,https://www.daraz.pk/products/n-105-dual-sim-177-2019-i118490189-s1288887294.html?search=1,5,
Product 350,Gfive,Gfive Wintel HERO Dual SIM Mobile 24 Display Camera Bluetooth FM Radio 1800maH Battery,https://www.daraz.pk/products/gfive-wintel-hero-dual-sim-mobile-24-display-camera-bluetooth-fm-radio-1800mah-battery-i112748253-s1264432064.html?search=1,3,Acha phone hy bettry Timng bht achi hy par 5 din bad off kar k on nh horaha ab bta dain kia karon q k eid thi usky bad 14august khuch kar hi nh pai thi mai :(
Product 351,INFINIXPK,Infinix Hot 8  66 2 Gb Ram 32 Gb Rom Dual Sim Fingerprint 4G 1 Year Warranty,https://www.daraz.pk/products/infinix-hot-8-66-2-gb-ram-32-gb-rom-dual-sim-fingerprint-4g-1-year-warranty-i125328419-s1283232844.html?search=1,0,
Product 352,Infinix,Infinix Hot 6 Box Packed Phone,https://www.daraz.pk/products/infinix-hot-6-box-packed-phone-i101904645-s1247532392.html?search=1,0,
Product 353,Oppo Mobile,Oppo A5 (2020) 65 Inch 4 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5-2020-65-inch-4-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i126292598-s1289441376.html?search=1,5,Far Beyond Great set as Expected very Nice Metallic Colour high Speed Great Storage Fantastic Set
Product 353,Oppo Mobile,Oppo A5 (2020) 65 Inch 4 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5-2020-65-inch-4-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i126292598-s1289441376.html?search=1,5,Fantastic experience with this vendor and darazreceived same item as described within 4 days
Product 353,Oppo Mobile,Oppo A5 (2020) 65 Inch 4 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5-2020-65-inch-4-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i126292598-s1289441376.html?search=1,5,
Product 353,Oppo Mobile,Oppo A5 (2020) 65 Inch 4 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5-2020-65-inch-4-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i126292598-s1289441376.html?search=1,5,
Product 353,Oppo Mobile,Oppo A5 (2020) 65 Inch 4 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5-2020-65-inch-4-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i126292598-s1289441376.html?search=1,5,
Product 354,G'Five,GFive Gold 18 inches - Dual Sim- 1200mAh battery- FM Radio,https://www.daraz.pk/products/gfive-gold-18-inches-dual-sim-1200mah-battery-fm-radio-i124334424-s1281940347.html?search=1,5,Product is not okies sim problems
Product 354,G'Five,GFive Gold 18 inches - Dual Sim- 1200mAh battery- FM Radio,https://www.daraz.pk/products/gfive-gold-18-inches-dual-sim-1200mah-battery-fm-radio-i124334424-s1281940347.html?search=1,5,Rehman Bhai ager Box pack set apko nhi send kiya tu ap seller ko zaroor bora likha liken ager box pack mein masla nikal ata tu ap seller ko zero rating mat diya karin Kuny k seller ne har box open kar k check nhi karna hota
Product 355,Samsung,Samsung Galaxy A10s - 62 Display - Main Camera 13+2 MP - Front Camera 8MP - RAM 2GB - ROM 32GB - 4000 mAh Battery,https://www.daraz.pk/products/samsung-galaxy-a10s-62-display-main-camera-132-mp-front-camera-8mp-ram-2gb-rom-32gb-4000-mah-battery-i124946264-s1282808212.html?search=1,5,Product quality is very good and according to the standard of the Samsung it was delivered efficiently it was my first experience with daraz but i am very happy
Product 356,Nokia,Nokia 1 Mobile Phone - 1Gb-8Gb - 45 Inches - Dark Blue,https://www.daraz.pk/products/nokia-1-mobile-phone-1gb-8gb-45-inches-dark-blue-i4736935-s32870979.html?search=1,1,
Product 357,Gfive,GFive Rebon Mobile Phone - 24 Display - Dual Sim,https://www.daraz.pk/products/gfive-rebon-mobile-phone-24-display-dual-sim-i105690102-s1253204217.html?search=1,3.8,blue and white order kiya tha questions me bhi confirm kiya tha mera order magar phir bhi seller ne black and white bheja Sharam aani chahiye inko plz don't buy from this seller
Product 357,Gfive,GFive Rebon Mobile Phone - 24 Display - Dual Sim,https://www.daraz.pk/products/gfive-rebon-mobile-phone-24-display-dual-sim-i105690102-s1253204217.html?search=1,3.8,owsome phone Ami ko lekar Diya hai sare Ghar waloin ko acha laga
Product 357,Gfive,GFive Rebon Mobile Phone - 24 Display - Dual Sim,https://www.daraz.pk/products/gfive-rebon-mobile-phone-24-display-dual-sim-i105690102-s1253204217.html?search=1,3.8,best phone in this price tag
Product 357,Gfive,GFive Rebon Mobile Phone - 24 Display - Dual Sim,https://www.daraz.pk/products/gfive-rebon-mobile-phone-24-display-dual-sim-i105690102-s1253204217.html?search=1,3.8,
Product 357,Gfive,GFive Rebon Mobile Phone - 24 Display - Dual Sim,https://www.daraz.pk/products/gfive-rebon-mobile-phone-24-display-dual-sim-i105690102-s1253204217.html?search=1,3.8,
Product 358,Samsung,Samsung Galaxy A7 2018 128Gb / 4GB - Free Samsung 10000mAh PowerBank,https://www.daraz.pk/products/samsung-galaxy-a7-2018-128gb-4gb-free-samsung-10000mah-powerbank-i102167998-s1251490465.html?search=1,0,
Product 359,.QMobile,QMobile Double Dhamal - 24 in - Any Color,https://www.daraz.pk/products/qmobile-double-dhamal-24-in-any-color-i106738197-s1254984523.html?search=1,4.5,
Product 359,.QMobile,QMobile Double Dhamal - 24 in - Any Color,https://www.daraz.pk/products/qmobile-double-dhamal-24-in-any-color-i106738197-s1254984523.html?search=1,4.5,
Product 360,Samsung,SAMSUNG GALAXY A50,https://www.daraz.pk/products/samsung-galaxy-a50-i106220895-s1254184985.html?search=1,5,
Product 360,Samsung,SAMSUNG GALAXY A50,https://www.daraz.pk/products/samsung-galaxy-a50-i106220895-s1254184985.html?search=1,5,
Product 361,Nokia,N 8110 Dual Sim - 245  Lcd - 25Gb Rom - 2Mp Camera - Black - 4G Lte,https://www.daraz.pk/products/n-8110-dual-sim-245-lcd-25gb-rom-2mp-camera-black-4g-lte-i1483952-s9259334.html?search=1,5,
Product 361,Nokia,N 8110 Dual Sim - 245  Lcd - 25Gb Rom - 2Mp Camera - Black - 4G Lte,https://www.daraz.pk/products/n-8110-dual-sim-245-lcd-25gb-rom-2mp-camera-black-4g-lte-i1483952-s9259334.html?search=1,5,
Product 361,Nokia,N 8110 Dual Sim - 245  Lcd - 25Gb Rom - 2Mp Camera - Black - 4G Lte,https://www.daraz.pk/products/n-8110-dual-sim-245-lcd-25gb-rom-2mp-camera-black-4g-lte-i1483952-s9259334.html?search=1,5,
Product 361,Nokia,N 8110 Dual Sim - 245  Lcd - 25Gb Rom - 2Mp Camera - Black - 4G Lte,https://www.daraz.pk/products/n-8110-dual-sim-245-lcd-25gb-rom-2mp-camera-black-4g-lte-i1483952-s9259334.html?search=1,5,
Product 361,Nokia,N 8110 Dual Sim - 245  Lcd - 25Gb Rom - 2Mp Camera - Black - 4G Lte,https://www.daraz.pk/products/n-8110-dual-sim-245-lcd-25gb-rom-2mp-camera-black-4g-lte-i1483952-s9259334.html?search=1,5,
Product 362,Infinix,Smart 3 Plus X627 Mobile Phone - 621HD+’’ - 3GB RAM - 32GB ROM,https://www.daraz.pk/products/smart-3-plus-x627-mobile-phone-621hd-3gb-ram-32gb-rom-i120808299-s1276606673.html?search=1,4.8,good product  i love it and deleverd time so fast   i like
Product 362,Infinix,Smart 3 Plus X627 Mobile Phone - 621HD+’’ - 3GB RAM - 32GB ROM,https://www.daraz.pk/products/smart-3-plus-x627-mobile-phone-621hd-3gb-ram-32gb-rom-i120808299-s1276606673.html?search=1,4.8,good experience and fast service lcs
Product 362,Infinix,Smart 3 Plus X627 Mobile Phone - 621HD+’’ - 3GB RAM - 32GB ROM,https://www.daraz.pk/products/smart-3-plus-x627-mobile-phone-621hd-3gb-ram-32gb-rom-i120808299-s1276606673.html?search=1,4.8,camera is not good overall phone is good
Product 362,Infinix,Smart 3 Plus X627 Mobile Phone - 621HD+’’ - 3GB RAM - 32GB ROM,https://www.daraz.pk/products/smart-3-plus-x627-mobile-phone-621hd-3gb-ram-32gb-rom-i120808299-s1276606673.html?search=1,4.8,
Product 362,Infinix,Smart 3 Plus X627 Mobile Phone - 621HD+’’ - 3GB RAM - 32GB ROM,https://www.daraz.pk/products/smart-3-plus-x627-mobile-phone-621hd-3gb-ram-32gb-rom-i120808299-s1276606673.html?search=1,4.8,
Product 363,Nokia,Nokia 210 - 24 - 16MB RAM- Dual SIM -Camera with Flash,https://www.daraz.pk/products/nokia-210-24-16mb-ram-dual-sim-camera-with-flash-i119628580-s1273748254.html?search=1,4.5,
Product 364,Nokia,N110 - 17  - Dual Sim - QVGA Camera - 2019,https://www.daraz.pk/products/n110-17-dual-sim-qvga-camera-2019-i125916100-s1283956235.html?search=1,0,
Product 365,Samsung,Samsung Galaxy A30S 128 Gb Memory - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-128-gb-memory-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-4000-mah-battery-i124640277-s1282462282.html?search=1,5,completely  packed it was super awesome experience and delivery was also quite quick
Product 365,Samsung,Samsung Galaxy A30S 128 Gb Memory - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-128-gb-memory-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-4000-mah-battery-i124640277-s1282462282.html?search=1,5,got a good experience to be have Samsung Galaxy A30S
Product 365,Samsung,Samsung Galaxy A30S 128 Gb Memory - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-128-gb-memory-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-4000-mah-battery-i124640277-s1282462282.html?search=1,5,
Product 365,Samsung,Samsung Galaxy A30S 128 Gb Memory - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-128-gb-memory-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-4000-mah-battery-i124640277-s1282462282.html?search=1,5,
Product 365,Samsung,Samsung Galaxy A30S 128 Gb Memory - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-128-gb-memory-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-4000-mah-battery-i124640277-s1282462282.html?search=1,5,
Product 366,Lenovo,Lenovo K320 smart phone,https://www.daraz.pk/products/lenovo-k320-smart-phone-i103780772-s1250056190.html?search=1,3.7,Best phone this price I'm very happy
Product 366,Lenovo,Lenovo K320 smart phone,https://www.daraz.pk/products/lenovo-k320-smart-phone-i103780772-s1250056190.html?search=1,3.7,Good phone in this price
Product 366,Lenovo,Lenovo K320 smart phone,https://www.daraz.pk/products/lenovo-k320-smart-phone-i103780772-s1250056190.html?search=1,3.7,Phone is good
Product 366,Lenovo,Lenovo K320 smart phone,https://www.daraz.pk/products/lenovo-k320-smart-phone-i103780772-s1250056190.html?search=1,3.7,
Product 366,Lenovo,Lenovo K320 smart phone,https://www.daraz.pk/products/lenovo-k320-smart-phone-i103780772-s1250056190.html?search=1,3.7,
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,This is good phone thank you daraza and sellerthis seller service if very fast i got the package within 24 hours thanks again seller
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,thank u from seller
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,Battery Timing And Touch Quality Super Fully Pack Parcel Receive As I Like After Update on 90 Files Smothly Work Thanks BinSaeed Khanewal
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,thanks
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,set is good but packibg is very poor    its my good luck k set bilkul thek halt mai punch gaya
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,This is good phone thank you daraz and seller Bin Saeed communication
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,wellcome from seller
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,Product Is Good
Product 367,Nokia,Nokia 31 Plus - 6’’ HD+ display-Camera Front 8MP\ Back 13+5 MP-Battery 3500 mAh,https://www.daraz.pk/products/nokia-31-plus-6-hd-display-camera-front-8mp-back-135-mp-battery-3500-mah-i101945842-s1266916502.html?search=1,5,thanks
Product 368,Infocus,InFocus M808 - 2gb / 32gb - PTA Approved,https://www.daraz.pk/products/infocus-m808-2gb-32gb-pta-approved-i124504602-s1282254515.html?search=1,0,
Product 369,Oppo Mobile,Oppo A5s 62   4 GB RAM 64 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-a5s-62-4-gb-ram-64-gb-rom-dual-sim-fingerprint-1-year-warranty-i126284217-s1284314853.html?search=1,0,
Product 370,Motorola,Motorola Moto Z Mobile Phone - 55 - 4GB RAM - 32GB ROM - Fingerprint Sensor - White,https://www.daraz.pk/products/motorola-moto-z-mobile-phone-55-4gb-ram-32gb-rom-fingerprint-sensor-white-i1383831-s1248358006.html?search=1,3.3,Too bad experience for that Mobile too much time taking in updating the files very slow process I have decided to return it today I want another one mobile of another company because first impressions is the last impression completely not satisfied ThanksSorry for the inconvenience caused
Product 370,Motorola,Motorola Moto Z Mobile Phone - 55 - 4GB RAM - 32GB ROM - Fingerprint Sensor - White,https://www.daraz.pk/products/motorola-moto-z-mobile-phone-55-4gb-ram-32gb-rom-fingerprint-sensor-white-i1383831-s1248358006.html?search=1,3.3,موبائل فون تو بہت اچھا سلم اور خوبصورت ہےاس موبائل فون کی ڈسپلے کی کوالٹی کی تو کیا ہی بات ہے ہےلیکن میں نے جو موبائل خریدا اس کی وائی فائی اور بلیوٹوتھ کنیکٹ نہیں ہو رہی تھیمجھے کلیم کروانے کے لیے موبائل گرین ٹیک والوں کو واپس دینا پڑا ۔
Product 370,Motorola,Motorola Moto Z Mobile Phone - 55 - 4GB RAM - 32GB ROM - Fingerprint Sensor - White,https://www.daraz.pk/products/motorola-moto-z-mobile-phone-55-4gb-ram-32gb-rom-fingerprint-sensor-white-i1383831-s1248358006.html?search=1,3.3,100% original warrenty will start at the end of Augustthanks seller
Product 370,Motorola,Motorola Moto Z Mobile Phone - 55 - 4GB RAM - 32GB ROM - Fingerprint Sensor - White,https://www.daraz.pk/products/motorola-moto-z-mobile-phone-55-4gb-ram-32gb-rom-fingerprint-sensor-white-i1383831-s1248358006.html?search=1,3.3,Excellent product in this price 100% original
Product 370,Motorola,Motorola Moto Z Mobile Phone - 55 - 4GB RAM - 32GB ROM - Fingerprint Sensor - White,https://www.daraz.pk/products/motorola-moto-z-mobile-phone-55-4gb-ram-32gb-rom-fingerprint-sensor-white-i1383831-s1248358006.html?search=1,3.3,
Product 371,Qmobile,Q Mobile L3 Selfie - Beautiful Design with Long Battery Life - Multicolor,https://www.daraz.pk/products/q-mobile-l3-selfie-beautiful-design-with-long-battery-life-multicolor-i109612218-s1260018040.html?search=1,4.5,
Product 371,Qmobile,Q Mobile L3 Selfie - Beautiful Design with Long Battery Life - Multicolor,https://www.daraz.pk/products/q-mobile-l3-selfie-beautiful-design-with-long-battery-life-multicolor-i109612218-s1260018040.html?search=1,4.5,
Product 371,Qmobile,Q Mobile L3 Selfie - Beautiful Design with Long Battery Life - Multicolor,https://www.daraz.pk/products/q-mobile-l3-selfie-beautiful-design-with-long-battery-life-multicolor-i109612218-s1260018040.html?search=1,4.5,
Product 371,Qmobile,Q Mobile L3 Selfie - Beautiful Design with Long Battery Life - Multicolor,https://www.daraz.pk/products/q-mobile-l3-selfie-beautiful-design-with-long-battery-life-multicolor-i109612218-s1260018040.html?search=1,4.5,
Product 371,Qmobile,Q Mobile L3 Selfie - Beautiful Design with Long Battery Life - Multicolor,https://www.daraz.pk/products/q-mobile-l3-selfie-beautiful-design-with-long-battery-life-multicolor-i109612218-s1260018040.html?search=1,4.5,
Product 372,Nokia,Nokia c5 mobile 100% original PTA Approved,https://www.daraz.pk/products/nokia-c5-mobile-100-original-pta-approved-i128566049-s1287741308.html?search=1,0,
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,Battery is not functioning after full charge it is drawingI experimented several timeLast night at 10:00 pm (approx) i charged and battery was full But at Morning 8:AM (approx) it is half drawn while the whole night Phone was not usedPlease solve the issue i need to refund because change will take too long time
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,awesome  packing bht achi the product bhe achi the same as shown  Recommended seller     !!!
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,Thanks for your feedback
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,product received as discribed seller is good and low from market price
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,muje boht pasand aya h i'll order again INSHA ALLAH
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,Thanks for shopping bwith us Subhani Maxcom
Product 373,Voice,Voice V2500 24” Display Dual Sim Camera Torch Wireless Radio Audio Video Player SD Card Slot 2200mAH Battery,https://www.daraz.pk/products/voice-v2500-24-display-dual-sim-camera-torch-wireless-radio-audio-video-player-sd-card-slot-2200mah-battery-i115134115-s1266908902.html?search=1,4.1,This is my second order both phones are working fine
Product 374,Samsung mobiles.,SAMSUNG GALAXY A20S  3GB/32GB,https://www.daraz.pk/products/samsung-galaxy-a20s-3gb32gb-i129052749-s1288601857.html?search=1,0,
Product 375,Nokia,NOKIA 22,https://www.daraz.pk/products/nokia-22-i128951077-s1288418360.html?search=1,0,
Product 376,Tecno Mobile,Tecno Pop 2F - 1GB RAM - 16GB ROM - 55'' HD+ FULL VIEW DISPLAY,https://www.daraz.pk/products/tecno-pop-2f-1gb-ram-16gb-rom-55-hd-full-view-display-i121178455-s1276620579.html?search=1,4.9,Received well in time  complete warranty  as per price item I e Rs 7400 mobile is good
Product 376,Tecno Mobile,Tecno Pop 2F - 1GB RAM - 16GB ROM - 55'' HD+ FULL VIEW DISPLAY,https://www.daraz.pk/products/tecno-pop-2f-1gb-ram-16gb-rom-55-hd-full-view-display-i121178455-s1276620579.html?search=1,4.9,Fast shiiping received in 1 day seller honest and nice person recomends store mobile is best in this price range thanks daraz and mobile specialist
Product 376,Tecno Mobile,Tecno Pop 2F - 1GB RAM - 16GB ROM - 55'' HD+ FULL VIEW DISPLAY,https://www.daraz.pk/products/tecno-pop-2f-1gb-ram-16gb-rom-55-hd-full-view-display-i121178455-s1276620579.html?search=1,4.9,phli dafa mbile kharida daraz sy acha raha experiance thanks
Product 376,Tecno Mobile,Tecno Pop 2F - 1GB RAM - 16GB ROM - 55'' HD+ FULL VIEW DISPLAY,https://www.daraz.pk/products/tecno-pop-2f-1gb-ram-16gb-rom-55-hd-full-view-display-i121178455-s1276620579.html?search=1,4.9,Excilent phone and deliver on time Good job
Product 376,Tecno Mobile,Tecno Pop 2F - 1GB RAM - 16GB ROM - 55'' HD+ FULL VIEW DISPLAY,https://www.daraz.pk/products/tecno-pop-2f-1gb-ram-16gb-rom-55-hd-full-view-display-i121178455-s1276620579.html?search=1,4.9,nice product working good
Product 377,Huawei,Huawei Y9 2019 - 65 Display - 4GB Ram - 64GB Rom - Android 81 Oreo,https://www.daraz.pk/products/huawei-y9-2019-65-display-4gb-ram-64gb-rom-android-81-oreo-i105364169-s1252608021.html?search=1,0,
Product 378,Samsung Official,Samsung Galaxy A7 Mobile Phone - 60 FHD Display - 4GB RAM - 128GB ROM - Fingerprint Sensor,https://www.daraz.pk/products/samsung-galaxy-a7-mobile-phone-60-fhd-display-4gb-ram-128gb-rom-fingerprint-sensor-i100982938-s1246426504.html?search=1,3.5,Vendor Didn't provide product according to advertising  but thanks to Daraz team for resolution the Matter of concerns
Product 378,Samsung Official,Samsung Galaxy A7 Mobile Phone - 60 FHD Display - 4GB RAM - 128GB ROM - Fingerprint Sensor,https://www.daraz.pk/products/samsung-galaxy-a7-mobile-phone-60-fhd-display-4gb-ram-128gb-rom-fingerprint-sensor-i100982938-s1246426504.html?search=1,3.5,mobile is good but power bank missing
Product 378,Samsung Official,Samsung Galaxy A7 Mobile Phone - 60 FHD Display - 4GB RAM - 128GB ROM - Fingerprint Sensor,https://www.daraz.pk/products/samsung-galaxy-a7-mobile-phone-60-fhd-display-4gb-ram-128gb-rom-fingerprint-sensor-i100982938-s1246426504.html?search=1,3.5,Seller is Good and items sold by this seller are genuine but i have deducted 3 stars due to the cheap poor pathetic and disgusting late delivery service(LCS) by Daraz Otherwise everything okay
Product 378,Samsung Official,Samsung Galaxy A7 Mobile Phone - 60 FHD Display - 4GB RAM - 128GB ROM - Fingerprint Sensor,https://www.daraz.pk/products/samsung-galaxy-a7-mobile-phone-60-fhd-display-4gb-ram-128gb-rom-fingerprint-sensor-i100982938-s1246426504.html?search=1,3.5,
Product 378,Samsung Official,Samsung Galaxy A7 Mobile Phone - 60 FHD Display - 4GB RAM - 128GB ROM - Fingerprint Sensor,https://www.daraz.pk/products/samsung-galaxy-a7-mobile-phone-60-fhd-display-4gb-ram-128gb-rom-fingerprint-sensor-i100982938-s1246426504.html?search=1,3.5,
Product 379,Qmobile,Phantom P1 pro - 57 Display -  3GB ram 32GB rom - 3500mAh Battery,https://www.daraz.pk/products/phantom-p1-pro-57-display-3gb-ram-32gb-rom-3500mah-battery-i103554454-s1249744138.html?search=1,0,
Product 380,Samsung,Samsung Galaxy A30S - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 64Gb Rom - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-64gb-rom-4000-mah-battery-i124906923-s1282828091.html?search=1,5,
Product 381,Gfive,Gfive Phone - 4000 mAh Big Battery -  Big Speaker - 24   Display - DUAL SIM Mobile Phone - 1 Yr Warranty,https://www.daraz.pk/products/gfive-phone-4000-mah-big-battery-big-speaker-24-display-dual-sim-mobile-phone-1-yr-warranty-i100372731-s1245720743.html?search=1,5,its warranty start from apri2019you deliver me old stock
